epid; measure_ID;ecovalue;TotalCost;
AEG37; 5;0,324291939;0,8675
AEG01; 14;0,438017429;1,3575
AEG02; 14;0,438017429;1,3575
AEG17; 14;0,438017429;1,3575
AEG19; 14;0,438017429;1,3575
AEG39; 14;0,438017429;1,3575
AEG21; 14;0,438017429;1,5475
AEG40; 14;0,438017429;1,5475
AEG43; 14;0,438017429;1,5475
AEG08; 14;0,438017429;5,34
AEG03; 14;0,438017429;7,98
AEG22; 14;0,438017429;7,98
AEG36; 14;0,438017429;7,98
AEG42; 14;0,438017429;7,98
AEG46; 14;0,438017429;7,98
AEG27; 6;0,185714286;3,7975
AEG07; 6;0,185714286;3,9375
AEG48; 6;0,185714286;3,9375
AEG14; 14;0,438017429;9,52
AEG18; 6;0,185714286;4,2125
AEG12; 6;0,185714286;4,48
AEG31; 6;0,185714286;4,48
AEG41; 14;0,438017429;14,6
AEG24; 14;0,438017429;21,2225
AEG30; 14;0,438017429;21,2225
AEG13; 14;0,438017429;27,845
AEG15; 14;0,438017429;27,845
AEG25; 14;0,438017429;34,4675
AEG11; 4;0,280112045;23,3825
AEG04; 4;0,280112045;25,935
AEG05; 4;0,280112045;25,935
AEG44; 14;0,438017429;42,6575
AEG06; 5;0,324291939;35,24
AEG47; 12;1,236601307;134,575
AEG20; 12;1,868778281;209,2975
AEG09; 12;1,331237323;157,955
AEG45; 5;0,324291939;39,725
AEG38; 5;0,324291939;46,7775
