epid; measure_ID;ecovalue;TotalCost;
AEG37; 5;0,180645161;0,8675
AEG01; 14;0,258064516;1,3575
AEG02; 14;0,258064516;1,3575
AEG17; 14;0,258064516;1,3575
AEG19; 14;0,258064516;1,3575
AEG39; 14;0,258064516;1,3575
AEG21; 14;0,258064516;1,5475
AEG40; 14;0,258064516;1,5475
AEG43; 14;0,258064516;1,5475
AEG27; 6;0,206451613;3,7975
AEG07; 6;0,206451613;3,9375
AEG48; 6;0,206451613;3,9375
AEG18; 6;0,206451613;4,2125
AEG08; 14;0,258064516;5,34
AEG12; 6;0,206451613;4,48
AEG31; 6;0,206451613;4,48
AEG14; 6;0,206451613;4,865
AEG03; 14;0,258064516;7,98
AEG22; 14;0,258064516;7,98
AEG36; 14;0,258064516;7,98
AEG42; 14;0,258064516;7,98
AEG46; 14;0,258064516;7,98
AEG41; 15;0,24516129;9,865
AEG24; 15;0,24516129;10,045
AEG30; 15;0,24516129;10,045
AEG13; 15;0,24516129;10,305
AEG15; 15;0,24516129;10,305
AEG25; 15;0,24516129;10,65
AEG09; 12;1,890322581;157,955
AEG47; 12;1;134,575
AEG11; 14;0,258064516;38,9825
AEG26; 12;1;161,9425
AEG44; 14;0,258064516;42,6575
AEG20; 12;1,258064516;209,2975
AEG04; 14;0,258064516;43,4975
AEG05; 14;0,258064516;43,4975
