epid; measure_ID;ecovalue;TotalCost;
AEG20; 12;1;209,2975
AEG37; 12;1;211,3775
AEG42; 12;1;231,2425
AEG48; 12;1;180,4725
AEG07; 12;0,940251572327044;211,36
AEG25; 12;0,773809523809524;261,615
AEG09; 12;0,672413793103448;157,955
AEG26; 12;0,577777777777778;161,9425
AEG47; 12;0,577777777777778;134,575
AEG01; 9;0,489247311827957;54,19
AEG02; 9;0,489247311827957;54,19
AEG03; 9;0,489247311827957;58,845
AEG08; 9;0,489247311827957;43,0675
AEG12; 9;0,489247311827957;38,67
AEG13; 9;0,489247311827957;73,01
AEG14; 9;0,489247311827957;41,995
AEG15; 9;0,489247311827957;73,01
AEG17; 9;0,489247311827957;54,19
AEG18; 9;0,489247311827957;36,3675
AEG19; 9;0,489247311827957;54,19
AEG21; 9;0,489247311827957;49,5725
AEG22; 9;0,489247311827957;58,845
AEG24; 9;0,489247311827957;68,2525
AEG27; 9;0,489247311827957;32,7775
AEG30; 9;0,489247311827957;68,2525
AEG31; 9;0,489247311827957;38,67
AEG36; 9;0,489247311827957;58,845
AEG39; 9;0,489247311827957;54,19
AEG40; 9;0,489247311827957;49,5725
AEG41; 9;0,489247311827957;63,53
AEG43; 9;0,489247311827957;49,5725
AEG46; 9;0,489247311827957;58,845
AEG04; 4;0,254901960784314;25,935
AEG05; 4;0,254901960784314;25,935
AEG06; 4;0,254901960784314;31,3075
AEG11; 4;0,254901960784314;23,3825
AEG23; 4;0,254901960784314;49,585
AEG38; 4;0,254901960784314;46,3125
AEG45; 4;0,254901960784314;37,04
AEG44; 14;0,12037037037037;42,6575
